Codigo,Descrição,Data,Quantidade,Valor,Setor
31_000028234,INSERTO SNMG 120408-SA UE6105,2025-02-11 05:23:05,1.0,17.43,128
31_000008769,INSERTO VNMG 12T304-NF IC907,2025-02-11 05:23:05,1.0,37.14,128
31_000012717,INSERTO TCMT 110204-SM IC908,2025-02-11 05:23:05,2.0,40.8,128
31_000027604,"INSERTO TCD 114 P TT 9080 Ø 11,4",2025-02-11 05:38:29,4.0,863.24,131
31_000023720,INSERTO GY2M0400G040N-MM VP20RT,2025-02-11 05:38:29,8.0,289.52,131
31_000028905,INSERTO CCMT09T308N SU AC8025P,2025-02-11 06:16:44,3.0,52.17,131
31_000023720,INSERTO GY2M0400G040N-MM VP20RT,2025-02-11 06:16:44,2.0,72.38,131
31_000022676,CALÇO CT16476 WPSTN33 P/MTJNR/L,2025-02-11 06:16:44,1.0,30.7,131
31_000013246,INSERTO TNMG 160408 MA UE6020,2025-02-11 06:16:44,3.0,46.44,131
31_000022920,INSERTO CCMT 09T308 MM MC7025,2025-02-11 06:19:35,10.0,120.5,172
31_000010508,"BRUNIDOR SINT.3,5x8,65x29,9x2 MAB G 053",2025-02-11 06:32:52,8.0,644.8,137
31_000006116,"PARAFUSO TPS43 M4x0,7xD5,4x10 60°",2025-02-11 06:38:03,4.0,73.0,131
31_000015192,PARAFUSO TS25   ( MITSUBISHI ),2025-02-11 06:38:03,6.0,91.2,131
31_000023009,INSERTO VBMT 160404-UE 6110,2025-02-11 06:40:37,1.0,23.16,158
31_000005606,LIMA FACA DIAMANTADA ELETROLITICA,2025-02-11 06:40:54,1.0,15.35,471
31_000023083,INSERTO TCMT 110208-LM MC7025,2025-02-11 06:56:47,2.0,23.94,152
31_000025882,CONTRA PONTO 604 H CMA 108 D. 70mm,2025-02-11 06:57:21,1.0,2675.47,148
31_000025882,CONTRA PONTO 604 H CMA 108 D. 70mm,2025-02-11 06:58:23,-1.0,-2675.47,148
31_000025882,CONTRA PONTO 604 H CMA 108 D. 70mm,2025-02-11 07:18:16,1.0,2675.47,148
31_000023807,"ELETRODO CAPILAR LATÃO Ø2,0 MULTICANAL",2025-02-11 07:36:37,2.0,38.16,474
31_000004381,INSERTO VCMW 160408 HTI10,2025-02-11 07:36:37,10.0,158.6,474
31_000006170,INSERTO TPGX 110308-HTI05T,2025-02-11 07:36:37,3.0,50.07,475
31_000001959,INSERTO TNGA 160408-HTI 05T,2025-02-11 07:36:37,3.0,55.5,474
31_000019586,"FRESA ESP. ETMLN 4040-20-10-TH Ø4,0xR1,0",2025-02-11 07:36:37,1.0,517.37,474
31_000001976,INSERTO VCMW 160404 HTI10,2025-02-11 07:36:37,2.0,32.28,474
31_000020579,"FRESA FTE.MD.Ø12x15x10,98x52x95 88422091",2025-02-11 07:36:37,1.0,239.49,474
31_000002967,"FRESA TOPO ESP. 7C.8420-CT-37 Ø8xR2,5",2025-02-11 07:36:37,1.0,157.08,474
31_000019662,ADITIVO P/ AGUA  ( EX-01-1L ),2025-02-11 07:36:37,1.0,2095.44,474
31_000017962,FRESA T. MD. 4C. Ø10x10x52X95 88422080,2025-02-11 07:36:37,1.0,160.56,474
31_000022677,PINO DO CALÇO PI36185 ( CCP33 ) p/ MTJNR,2025-02-11 07:36:37,1.0,32.95,474
31_000022676,CALÇO CT16476 WPSTN33 P/MTJNR/L,2025-02-11 07:36:37,2.0,61.4,474
31_000023789,INSERTO GY2M0400G080N-MM VP20RT,2025-02-11 07:47:00,5.0,181.0,157
31_000018867,INSERTO SOMX 070305-DT IC808,2025-02-11 07:47:00,2.0,93.26,157
31_000012717,INSERTO TCMT 110204-SM IC908,2025-02-11 07:47:00,1.0,20.4,157
31_000006112,INSERTO PENTA 24N247 JO20 IC908,2025-02-11 07:47:00,2.0,269.88,157
31_000019966,"DISCO DE CORTE 12'' X304,8X3,2X25,4ALCAR",2025-02-11 08:03:53,1.0,21.27,151
31_000025882,CONTRA PONTO 604 H CMA 108 D. 70mm,2025-02-11 08:22:25,-1.0,-2675.47,148
31_000025882,CONTRA PONTO 604 H CMA 108 D. 70mm,2025-02-11 11:23:21,1.0,2675.47,148
31_000028671,INSERTO TNMG 160412 SA MC6115,2025-02-11 11:31:04,5.0,83.1,126
31_000023054,INSERTO CCMT 09T304-MM MC7025,2025-02-11 11:31:04,5.0,59.8,126
31_000012717,INSERTO TCMT 110204-SM IC908,2025-02-11 11:31:04,5.0,102.0,126
31_000028554,INSERTO CCGW 060208 NU BN2000,2025-02-11 11:47:57,2.0,210.32,126
31_000010508,"BRUNIDOR SINT.3,5x8,65x29,9x2 MAB G 053",2025-02-11 12:27:11,8.0,644.8,137
31_000005475,BRUNIDOR SINT. BORAZON MSØ1Ø,2025-02-11 12:27:11,4.0,140.44,132
31_000021024,INSERTO TNGX 110308S-01020-WZ CBN010,2025-02-11 12:44:14,1.0,567.02,161
31_000022880,"BROCA CENTRO HSS FORM A 60 A201  2,0x6,0",2025-02-11 13:10:22,1.0,41.08,125
31_000001959,INSERTO TNGA 160408-HTI 05T,2025-02-11 13:11:02,4.0,74.0,474
31_000028554,INSERTO CCGW 060208 NU BN2000,2025-02-11 13:39:42,2.0,210.32,139
31_000003045,INSERTO TNMG 160404-SA UE 6105,2025-02-11 13:50:24,1.0,15.44,155
31_000013246,INSERTO TNMG 160408 MA UE6020,2025-02-11 13:50:24,1.0,15.48,155
31_000025638,INSERTO WNMG 080416 - RK MC5015,2025-02-11 13:50:24,6.0,124.32,148
31_000028728,INSERTO WNMA 080412 AC4015K SUMITOMO,2025-02-11 13:50:24,6.0,125.94,148
31_000025636,INSERTO SOMX 084005-UM MC5020,2025-02-11 13:50:24,5.0,79.05,148
31_000022920,INSERTO CCMT 09T308 MM MC7025,2025-02-11 13:50:24,1.0,12.05,155
31_000027764,INSERTO GIMIY 304  IC808,2025-02-11 13:50:24,1.0,40.32,155
31_000010759,INSERTO VNMG 12T308-NF IC907,2025-02-11 13:50:24,8.0,279.68,155
31_000027764,INSERTO GIMIY 304  IC808,2025-02-11 13:50:24,6.0,241.92,148
31_000026158,INSERTO CCMT 060204 WP PV720,2025-02-11 13:52:28,2.0,32.58,125
31_000009799,INSERTO TNMG 160412-GH UC5115,2025-02-11 13:52:28,3.0,41.37,125
31_000022676,CALÇO CT16476 WPSTN33 P/MTJNR/L,2025-02-11 14:00:05,1.0,30.7,173
31_000022677,PINO DO CALÇO PI36185 ( CCP33 ) p/ MTJNR,2025-02-11 14:00:05,1.0,32.95,173
31_000004381,INSERTO VCMW 160408 HTI10,2025-02-11 14:30:17,5.0,79.3,475
31_000026158,INSERTO CCMT 060204 WP PV720,2025-02-11 14:52:35,5.0,81.45,127
31_000028905,INSERTO CCMT09T308N SU AC8025P,2025-02-11 14:52:35,7.0,121.73,127
31_000023736,INSERTO WNMG 080408-MA MC6015,2025-02-11 14:52:35,2.0,41.5,127
31_000028911,INSERTO MD - BC5 2CC,2025-02-11 15:11:21,6.0,1353.36,147
31_000000312,"SERRA FITA 1""x4-6x3,50M M-42",2025-02-11 15:16:07,1.0,206.84,111
31_000024583-R,"BROCA ESC. MD D4,20x14 (24583-AFIADA)",2025-02-11 15:29:09,1.0,-0.0,126
31_000028259,LIXA FITA ZYYR11 0600 x 0090 GR 0060,2025-02-11 16:08:50,2.0,33.36,129
31_000012247,INSERTO CCMT 060208  UE6110,2025-02-11 16:08:50,6.0,59.58,129
31_000025838,INSERTO HNMG 050408-GU TT7015,2025-02-11 16:08:50,2.0,79.28,129
31_000026158,INSERTO CCMT 060204 WP PV720,2025-02-11 16:08:50,4.0,65.16,129
31_000015192,PARAFUSO TS25   ( MITSUBISHI ),2025-02-11 16:08:50,4.0,60.8,129
31_000008767,INSERTO WNMG 06T308 MP MC6015,2025-02-11 16:08:50,3.0,32.4,129
31_000024937,INSERTO TNMG 130412-MT TT8125,2025-02-11 16:08:50,3.0,58.8,129
31_000025808,INSERTO WNMG 06T304-MS US7020,2025-02-11 16:08:50,1.0,10.47,129
31_000023009,INSERTO VBMT 160404-UE 6110,2025-02-11 18:12:17,1.0,23.16,158
31_000015192,PARAFUSO TS25   ( MITSUBISHI ),2025-02-11 18:16:09,3.0,45.6,127
31_000023054,INSERTO CCMT 09T304-MM MC7025,2025-02-11 18:46:03,5.0,59.8,126
31_000012717,INSERTO TCMT 110204-SM IC908,2025-02-11 18:46:03,2.0,40.8,126
31_000024806,INSERTO DCMT 11T308-HQ PV 720,2025-02-11 18:46:03,9.0,233.19,148
31_000028671,INSERTO TNMG 160412 SA MC6115,2025-02-11 18:46:03,2.0,33.24,126
31_000027015,INSERTO DNMG 150412-KH CA320,2025-02-11 18:46:03,7.0,163.17,148
31_000028680,INSERTO DCMT11T308-CM T5115,2025-02-11 18:50:14,2.0,48.92,147
31_000028741,INSERTO CCMT 060208-PSS AH725,2025-02-11 18:50:14,7.0,135.66,147
31_000024800,INSERTO CCMT 09T308-CM T515,2025-02-11 18:50:14,4.0,94.04,147
31_000028688,INSERTO WDXT094008-G ACK300　,2025-02-11 18:50:14,7.0,171.92,147
31_000028728,INSERTO WNMA 080412 AC4015K SUMITOMO,2025-02-11 18:50:14,5.0,104.95,147
31_000001092,LIXA P/FERRO 100,2025-02-11 18:51:05,2.0,5.32,442
31_000028713,INSERTO CCMT 060204E-FF2 TT010,2025-02-11 18:53:55,6.0,131.4,159
31_000006116,"PARAFUSO TPS43 M4x0,7xD5,4x10 60°",2025-02-11 18:53:55,1.0,18.25,159
31_000005305,INSERTO VCMT 160408-SM IC907 - ISCAR,2025-02-11 18:53:55,10.0,358.8,159
31_000023083,INSERTO TCMT 110208-LM MC7025,2025-02-11 20:18:02,2.0,23.94,156
31_000023789,INSERTO GY2M0400G080N-MM VP20RT,2025-02-11 20:18:02,2.0,72.4,156
31_000001948,CHAVE TORX T-15 5680.049-01,2025-02-11 20:25:09,2.0,33.3,173
31_000025460,"BROCA MD Ø 12,5X45XD12X90L FUT TOP",2025-02-11 20:30:44,1.0,225.15,129
31_000023054,INSERTO CCMT 09T304-MM MC7025,2025-02-11 20:39:29,2.0,23.92,126
31_000012717,INSERTO TCMT 110204-SM IC908,2025-02-11 20:39:29,2.0,40.8,126
31_000000375,PARAFUSO 5513.020.01,2025-02-11 20:40:32,2.0,15.98,173
31_000013246,INSERTO TNMG 160408 MA UE6020,2025-02-11 21:23:53,4.0,61.92,131
31_000028905,INSERTO CCMT09T308N SU AC8025P,2025-02-11 21:23:53,6.0,104.34,131
31_000023720,INSERTO GY2M0400G040N-MM VP20RT,2025-02-11 21:23:53,12.0,434.28,131
31_000002067,PINO DE ACO 5313.022.03,2025-02-11 22:08:33,1.0,26.48,474
31_000028159,PINO DO CALÇO 36X138B p/ MTLNR/L,2025-02-11 22:08:33,1.0,22.73,474
31_000000222,CALÇO P/PORTA FERR.170.3-852,2025-02-11 22:08:33,1.0,17.27,474
31_000002064,CALÇO 5322-331-07,2025-02-11 22:08:33,1.0,16.18,474
31_000001097,LIXA D'AGUA 320,2025-02-11 22:48:05,2.0,4.28,136
31_000000222,CALÇO P/PORTA FERR.170.3-852,2025-02-12 01:13:22,1.0,17.27,474
31_000028159,PINO DO CALÇO 36X138B p/ MTLNR/L,2025-02-12 01:13:22,1.0,22.73,474
31_000028718,"BRUNIDOR 3,5x8,65x30 S AB N60202",2025-02-12 02:01:52,8.0,622.32,157
31_000027604,"INSERTO TCD 114 P TT 9080 Ø 11,4",2025-02-12 02:47:23,2.0,431.62,131
31_000015973,"REBOLO RT-19X19X8,0  5GT80K6VRI",2025-02-12 04:14:13,10.0,246.5,161
31_000025842,INSERTO SNMG 120408-MA UC 5115,2025-02-12 04:31:09,2.0,36.8,148
31_000027764,INSERTO GIMIY 304  IC808,2025-02-12 04:31:09,2.0,80.64,148
31_000025636,INSERTO SOMX 084005-UM MC5020,2025-02-12 04:31:09,4.0,63.24,148
31_000025638,INSERTO WNMG 080416 - RK MC5015,2025-02-12 04:31:09,5.0,103.6,148
31_000028728,INSERTO WNMA 080412 AC4015K SUMITOMO,2025-02-12 04:31:09,3.0,62.97,148
31_000026158,INSERTO CCMT 060204 WP PV720,2025-02-12 05:16:24,4.0,65.16,124
31_000015192,PARAFUSO TS25   ( MITSUBISHI ),2025-02-12 05:16:24,1.0,15.2,124
31_000028849,INSERTO TCMT16T308 MP MP3025,2025-02-12 05:16:24,1.0,17.32,124
31_000028853,INSERTO CNMG120408 HQ PV720,2025-02-12 05:16:24,2.0,38.32,124
31_000024583-R,"BROCA ESC. MD D4,20x14 (24583-AFIADA)",2025-02-12 05:51:38,1.0,-0.0,126
31_000005305,INSERTO VCMT 160408-SM IC907 - ISCAR,2025-02-12 05:55:21,8.0,287.04,173
31_000027591,INSERTO TNMG 160412 RS MP9015,2025-02-12 05:55:21,10.0,147.6,173
31_000028259,LIXA FITA ZYYR11 0600 x 0090 GR 0060,2025-02-12 06:17:57,2.0,33.36,129
31_000022901,INSERTO TNMG 160412-SA UE6105,2025-02-12 06:20:49,1.0,14.5,128
31_000013246,INSERTO TNMG 160408 MA UE6020,2025-02-12 06:20:49,1.0,15.48,128
31_000027455,INSERTO DGN 3102C IC 354,2025-02-12 06:20:49,2.0,92.32,128
31_000013245,INSERTO TNMG 160408 SA UE6105,2025-02-12 06:26:49,2.0,28.92,155
31_000010759,INSERTO VNMG 12T308-NF IC907,2025-02-12 06:26:49,2.0,69.92,155
31_000008769,INSERTO VNMG 12T304-NF IC907,2025-02-12 06:26:49,1.0,37.14,155
31_000027764,INSERTO GIMIY 304  IC808,2025-02-12 06:26:49,2.0,80.64,155
31_000022901,INSERTO TNMG 160412-SA UE6105,2025-02-12 06:26:49,2.0,29.0,155
31_000028742,INSERTO DCMT 11T312-PS AH8005,2025-02-12 06:58:54,10.0,249.7,147
31_000028278,LOGOTIPO 44 2H73310 FI 008 CT,2025-02-12 07:00:06,1.0,321.11,174
31_000028281,LOGOTIPO 008013/2019 INMETRO 2H37/73310,2025-02-12 07:00:06,1.0,334.22,174
31_000013248,INSERTO TPMH 080204 MV UE6020,2025-02-12 07:03:57,3.0,31.77,134
31_000001959,INSERTO TNGA 160408-HTI 05T,2025-02-12 07:11:35,11.0,203.5,474
31_000028158,CALÇO MD DW0198Z (P/SUPORTE MTLNR/L),2025-02-12 07:11:35,2.0,50.16,474
31_000001959,INSERTO TNGA 160408-HTI 05T,2025-02-12 07:11:35,5.0,92.5,475
31_000026636,CUNHA CN003 CPT24 P/ MWLNR/L,2025-02-12 07:11:35,1.0,76.98,474
31_000006170,INSERTO TPGX 110308-HTI05T,2025-02-12 07:11:35,2.0,33.38,475
31_000022678,GRAMPO GR002 CCK13 P/ MTJNR/L,2025-02-12 07:11:35,1.0,147.6,474
31_000022679,MOLA MOLO1 ( MES2 ) p/ MTJNR/L,2025-02-12 07:11:35,1.0,2.61,474
31_000004381,INSERTO VCMW 160408 HTI10,2025-02-12 07:11:35,3.0,47.58,474
31_000021024,INSERTO TNGX 110308S-01020-WZ CBN010,2025-02-12 07:17:50,1.0,567.02,161
31_000027015,INSERTO DNMG 150412-KH CA320,2025-02-12 07:25:29,3.0,69.93,148
31_000024806,INSERTO DCMT 11T308-HQ PV 720,2025-02-12 07:25:29,2.0,51.82,148
31_000028158,CALÇO MD DW0198Z (P/SUPORTE MTLNR/L),2025-02-12 07:40:24,-2.0,-50.16,474
31_000028159,PINO DO CALÇO 36X138B p/ MTLNR/L,2025-02-12 07:41:55,1.0,22.73,474
31_000006112,INSERTO PENTA 24N247 JO20 IC908,2025-02-12 09:16:09,2.0,269.88,157
31_000018867,INSERTO SOMX 070305-DT IC808,2025-02-12 09:16:09,3.0,139.89,157
31_000012717,INSERTO TCMT 110204-SM IC908,2025-02-12 09:16:09,1.0,20.4,157
31_000023789,INSERTO GY2M0400G080N-MM VP20RT,2025-02-12 09:16:09,4.0,144.8,157
31_000023293,CARACOL 20HE20/18 CR1G039339,2025-02-12 09:20:15,1.0,5293.89,133
31_000001170,CARACOL 85HC127/11,2025-02-12 09:20:15,1.0,5345.7,135
31_000002148,CARACOL 85 HC127/1-A (ASP 2052 90X130),2025-02-12 09:20:15,1.0,5996.36,172
31_000012717,INSERTO TCMT 110204-SM IC908,2025-02-12 10:55:31,2.0,40.8,157
31_000019498,INSERTO SOMX 060304-DT IC908,2025-02-12 10:55:31,5.0,212.75,157
31_000025814-R,"BROCA MD ESC. Ø8,75 (25814-AFIADA) MENOR",2025-02-12 11:23:20,1.0,-0.0,148
31_000000250,"BROCA PAR. AR 3,3 DIN 338 TWILL / DORMER",2025-02-12 11:47:53,1.0,3.93,471
31_000028264,INSERTO TNMG 160408 PQ CCX,2025-02-12 12:26:16,8.0,151.52,148
31_000027848,INSERTO SCMT 09T304-MK MC5015,2025-02-12 12:26:16,4.0,50.12,148
31_000006170,INSERTO TPGX 110308-HTI05T,2025-02-12 12:26:16,7.0,116.83,148
31_000018206,LOGOTIPO MARC. MÊS E ANO 2025 FI-251-CT,2025-02-12 12:37:36,1.0,50.62,173
31_000023083,INSERTO TCMT 110208-LM MC7025,2025-02-12 13:01:27,2.0,23.94,156
31_000023789,INSERTO GY2M0400G080N-MM VP20RT,2025-02-12 13:01:27,2.0,72.4,156
31_000013351,PORTA FER. METAL DURO FSTUP1008R-08E Ø8,2025-02-12 13:09:30,1.0,862.44,131
31_000024231,INSERTO TCMT 110204-FV AP25N,2025-02-12 13:22:42,4.0,47.96,126
31_000015192,PARAFUSO TS25   ( MITSUBISHI ),2025-02-12 13:22:42,3.0,45.6,126
31_000008769,INSERTO VNMG 12T304-NF IC907,2025-02-12 13:22:42,4.0,148.56,126
31_000008851,PARAFUSO SR 14-551 P/CALÇO SVJNL-11,2025-02-12 13:22:42,3.0,65.91,126
31_000013246,INSERTO TNMG 160408 MA UE6020,2025-02-12 13:22:42,4.0,61.92,126
31_000028234,INSERTO SNMG 120408-SA UE6105,2025-02-12 13:22:42,2.0,34.86,126
31_000022676,CALÇO CT16476 WPSTN33 P/MTJNR/L,2025-02-12 13:27:25,2.0,61.4,475
31_000017961,"FRESA T. MD. 4C. Ø12x10xD11,48 -88422079",2025-02-12 13:35:03,1.0,204.32,474
31_000008769,INSERTO VNMG 12T304-NF IC907,2025-02-12 13:38:07,2.0,74.28,133
31_000025924,INSERTO DNMG 130504 MT TT8125B,2025-02-12 13:38:07,2.0,69.76,133
31_000025402,INSERTO TNMG 160408 MP MC6015,2025-02-12 13:38:07,8.0,115.76,133
31_000008767,INSERTO WNMG 06T308 MP MC6015,2025-02-12 13:38:07,3.0,32.4,133
31_000013248,INSERTO TPMH 080204 MV UE6020,2025-02-12 14:11:21,6.0,63.54,131
31_000027604,"INSERTO TCD 114 P TT 9080 Ø 11,4",2025-02-12 14:11:21,2.0,431.62,131
31_000028142,INSERTO CCMT 09T304-LS MP 9015,2025-02-12 14:11:21,1.0,12.09,131
31_000027652,INSERTO ICP 104 IC908,2025-02-12 14:45:10,1.0,217.64,172
31_000002064,CALÇO 5322-331-07,2025-02-12 15:56:52,1.0,16.18,136
31_000023789,INSERTO GY2M0400G080N-MM VP20RT,2025-02-12 15:59:28,3.0,108.6,133
31_000006000,INSERTO DNMG 150604-LP MC6015,2025-02-12 15:59:28,2.0,57.08,133
31_000008767,INSERTO WNMG 06T308 MP MC6015,2025-02-12 15:59:28,4.0,43.2,133
31_000026634,CALÇO P/PORTA FERR. WPSWN 43,2025-02-12 17:46:57,1.0,28.81,136
31_000024937,INSERTO TNMG 130412-MT TT8125,2025-02-12 18:06:53,3.0,58.8,129
31_000015193,CHAVE TORX  TKY08F,2025-02-12 18:06:53,1.0,16.22,129
31_000012247,INSERTO CCMT 060208  UE6110,2025-02-12 18:06:53,2.0,19.86,129
31_000028831,INSERTO WXGU040308L-HP-BXA20,2025-02-12 18:39:03,2.0,1239.72,127
31_000027792,"BROCA CENTRO MD 2C Ø3x7,5xD10x55L S/COB",2025-02-12 18:58:25,1.0,228.48,121
31_000025924,INSERTO DNMG 130504 MT TT8125B,2025-02-12 18:58:25,2.0,69.76,121
31_000028142,INSERTO CCMT 09T304-LS MP 9015,2025-02-12 19:17:09,5.0,60.45,131
31_000028905,INSERTO CCMT09T308N SU AC8025P,2025-02-12 19:17:09,3.0,52.17,131
31_000027764,INSERTO GIMIY 304  IC808,2025-02-12 19:46:12,4.0,161.28,148
31_000028728,INSERTO WNMA 080412 AC4015K SUMITOMO,2025-02-12 19:46:12,1.0,20.99,148
31_000018219,PARAFUSO SR 76-1021,2025-02-12 19:46:12,3.0,78.54,148
31_000027496,"PARAFUSO TPS 351 P/BROCA Ø26,.mm DIFF",2025-02-12 19:46:12,3.0,120.27,148
31_000025638,INSERTO WNMG 080416 - RK MC5015,2025-02-12 19:46:12,2.0,41.44,148
31_000012717,INSERTO TCMT 110204-SM IC908,2025-02-12 20:12:40,3.0,61.2,126
31_000023054,INSERTO CCMT 09T304-MM MC7025,2025-02-12 20:12:40,3.0,35.88,126
31_000028671,INSERTO TNMG 160412 SA MC6115,2025-02-12 20:12:40,3.0,49.86,126
31_000013248,INSERTO TPMH 080204 MV UE6020,2025-02-12 20:46:37,1.0,10.59,134
31_000013246,INSERTO TNMG 160408 MA UE6020,2025-02-12 20:46:37,1.0,15.48,134
31_000004103,INSERTO WCMT 020104-AP25N,2025-02-12 20:46:37,1.0,31.51,134
31_000028639,INSERTO GY2M0300F080N-MM VP20RT,2025-02-12 20:46:37,2.0,79.22,134
31_000023582-R,BROCA MD D9x81xD10 (23582-AFIADA),2025-02-12 20:47:05,1.0,-0.0,134
31_000008851,PARAFUSO SR 14-551 P/CALÇO SVJNL-11,2025-02-12 21:04:39,1.0,21.97,155
31_000008769,INSERTO VNMG 12T304-NF IC907,2025-02-12 21:04:39,1.0,37.14,155
31_000013253,INSERTO WNMG 080412 MH UE6105,2025-02-12 22:00:08,2.0,41.6,158
31_000028905,INSERTO CCMT09T308N SU AC8025P,2025-02-12 22:00:08,2.0,34.78,158
31_000008767,INSERTO WNMG 06T308 MP MC6015,2025-02-12 22:00:08,1.0,10.8,158
31_000008769,INSERTO VNMG 12T304-NF IC907,2025-02-12 22:00:08,2.0,74.28,158
31_000024583-R,"BROCA ESC. MD D4,20x14 (24583-AFIADA)",2025-02-13 01:59:05,2.0,-0.0,126
31_000006000,INSERTO DNMG 150604-LP MC6015,2025-02-13 02:09:29,2.0,57.08,133
31_000023789,INSERTO GY2M0400G080N-MM VP20RT,2025-02-13 02:09:29,3.0,108.6,133
31_000008767,INSERTO WNMG 06T308 MP MC6015,2025-02-13 02:09:29,3.0,32.4,133
31_000019705,INSERTO BDMT 11T308ER-JT PR1210,2025-02-13 04:56:50,10.0,272.5,471
31_000001546,"REBOLO 200x12,7x65artaa60kv2l",2025-02-13 05:50:57,1.0,149.28,461
31_000018365,INSERTO TNGX 110308S-01525-WZ CBN060,2025-02-13 05:56:16,1.0,613.98,161
31_000000315,"DRESSADOR 8X30MM 0,60KLT 5D-7913",2025-02-13 06:18:16,2.0,305.0,471
31_000011073,DISCO CORTE 7''x1/8''x7/8'' fab. ALCAR,2025-02-13 06:21:46,5.0,40.65,655
31_000000308,"BROCA CENTRO AR 3,15X8,0 D-333A TWILL",2025-02-13 06:26:39,1.0,42.44,471
31_000000258,"BROCA PAR. AR  5,0 DIN338 TWILL / DORMER",2025-02-13 06:26:39,1.0,5.05,471
31_000001088,"DISCO DESB.7""x1/4''x7/8'' / 178x6,4x22,2",2025-02-13 06:26:39,1.0,14.08,655
31_000004714,FRESA FTR MD 2C 7226-Ø20x37xD20x92L XTR,2025-02-13 06:26:39,1.0,530.77,471
31_000000186,MACHO MAQ. M6 6H 250/1 DIN 371,2025-02-13 06:26:39,1.0,60.18,471
31_000009799,INSERTO TNMG 160412-GH UC5115,2025-02-13 06:44:25,2.0,27.58,128
31_000026691,"BROCA MDØ10,6x10xD17,25x1,3x20x90l ALNOV",2025-02-13 06:58:25,1.0,599.78,173
31_000013570,"REBOLO ANEL 457,2x100x355,2 IPA46J128493",2025-02-13 07:06:43,2.0,6753.14,173
31_000012811,INSERTO TNMG 160408- TF IC908,2025-02-13 07:10:46,8.0,186.08,152
31_000028816,INSERTO CCMT 060204 SM IC907,2025-02-13 07:10:46,2.0,41.9,152
31_000028905,INSERTO CCMT09T308N SU AC8025P,2025-02-13 07:10:46,8.0,139.12,152
31_000010759,INSERTO VNMG 12T308-NF IC907,2025-02-13 07:17:35,4.0,139.84,155
31_000023009,INSERTO VBMT 160404-UE 6110,2025-02-13 07:17:35,4.0,92.64,158
31_000018867,INSERTO SOMX 070305-DT IC808,2025-02-13 07:18:38,3.0,139.89,157
31_000020767,INSERTO TGMF 304 IC808 - ISCAR,2025-02-13 07:18:38,4.0,176.84,157
31_000006112,INSERTO PENTA 24N247 JO20 IC908,2025-02-13 07:18:38,6.0,809.64,157
31_000010492,"SERRA CIRCULAR. 285 x 2,0 x 32 80Z",2025-02-13 07:20:30,1.0,798.72,111
31_000026021,"MACHO MAQ. M10x1,25 5HX  OIL-MT ES ALTIN",2025-02-13 07:20:30,2.0,549.56,148
31_000026021,"MACHO MAQ. M10x1,25 5HX  OIL-MT ES ALTIN",2025-02-13 07:27:40,2.0,549.56,148
31_000028554,INSERTO CCGW 060208 NU BN2000,2025-02-13 07:32:33,2.0,210.32,126
31_000027975,INSERTO WNMG 080408 MW UC5105,2025-02-13 07:33:44,7.0,145.88,148
31_000018839,"FRESA  ETM4040-10-TH Ø4,0xR1,0",2025-02-13 07:34:16,1.0,660.58,474
31_000027585,FRESA D3XR0.5-L15 VFHVRBD0300R05N015,2025-02-13 07:34:16,1.0,236.54,474
31_000001976,INSERTO VCMW 160404 HTI10,2025-02-13 07:34:16,2.0,32.28,474
31_000017962,FRESA T. MD. 4C. Ø10x10x52X95 88422080,2025-02-13 07:34:16,1.0,160.56,474
31_000017961,"FRESA T. MD. 4C. Ø12x10xD11,48 -88422079",2025-02-13 07:34:16,1.0,204.32,474
31_000022920,INSERTO CCMT 09T308 MM MC7025,2025-02-13 07:35:50,2.0,24.1,155
31_000024806,INSERTO DCMT 11T308-HQ PV 720,2025-02-13 07:36:10,3.0,77.73,148
31_000010759,INSERTO VNMG 12T308-NF IC907,2025-02-13 07:40:27,2.0,69.92,155
31_000010759,INSERTO VNMG 12T308-NF IC907,2025-02-13 07:40:57,4.0,139.84,155
31_000017962-R,FRESA T. MD. 4C. Ø10x10 (17962-TRANSF.),2025-02-13 07:57:55,2.0,-0.0,474
31_000001959,INSERTO TNGA 160408-HTI 05T,2025-02-13 08:00:29,5.0,92.5,474
31_000022901,INSERTO TNMG 160412-SA UE6105,2025-02-13 08:00:29,2.0,29.0,133
31_000025636,INSERTO SOMX 084005-UM MC5020,2025-02-13 08:00:29,2.0,31.62,148
31_000012246,INSERTO GRIP 5025Y IC908  ISCAR,2025-02-13 08:00:29,5.0,267.3,133
31_000010508,"BRUNIDOR SINT.3,5x8,65x29,9x2 MAB G 053",2025-02-13 08:00:29,8.0,644.8,132
31_000026158,INSERTO CCMT 060204 WP PV720,2025-02-13 08:00:29,3.0,48.87,129
31_000027496,"PARAFUSO TPS 351 P/BROCA Ø26,.mm DIFF",2025-02-13 08:00:29,2.0,80.18,148
31_000023009,INSERTO VBMT 160404-UE 6110,2025-02-13 08:00:29,4.0,92.64,133
31_000004381,INSERTO VCMW 160408 HTI10,2025-02-13 08:00:29,4.0,63.44,474
31_000028555,INSERTO TNMG 160412 UR YG3020 (YG1),2025-02-13 08:00:29,8.0,224.64,121
31_000006144,FRESA FTE MD 2C Ø10x22xD10x92L 88422082,2025-02-13 08:04:20,1.0,155.97,474
31_000023009,INSERTO VBMT 160404-UE 6110,2025-02-13 08:12:40,1.0,23.16,158
